k;alpha;nPayments;End Epoch;DeployGas;StartConfirmGas;MaxConfirmGas;MinConfirmGas;PayGas
70;7;3;No;4645698;198148;65056;50056;394691
70;7;3;Yes;4645698;1812361;65056;50056;1064200
70;7;4;No;4645698;240226;65056;50056;406621
70;7;4;Yes;4645698;1854440;65056;50056;1076130
70;7;5;No;4645698;282280;65056;50056;418551
70;7;5;Yes;4645698;1896494;65056;50056;1088060
70;7;6;No;4645698;324359;65056;50056;430481
70;7;6;Yes;4645698;1938573;65056;50056;1099990
70;7;7;No;4645698;366425;65056;50056;442411
70;7;7;Yes;4645698;1980640;65056;50056;1111920
70;7;8;No;4645698;408491;65056;50056;454341
70;7;8;Yes;4645698;2022707;65056;50056;1123850
70;7;9;No;4645698;450545;65056;50056;466271
70;7;9;Yes;4645698;2064761;65056;50056;1135780
70;7;10;No;4645698;492623;65056;50056;478201
70;7;10;Yes;4645698;2106840;65056;50056;1147710
70;7;11;No;4645698;534678;65056;50056;490131
70;7;11;Yes;4645698;2148895;65056;50056;1159640
70;7;12;No;4645698;576756;65056;50056;502061
70;7;12;Yes;4645698;2190974;65056;50056;1171570
70;7;13;No;4645698;618810;65056;50056;513991
70;7;13;Yes;4645698;2233029;65056;50056;1183500
70;7;14;No;4645698;660888;65056;50056;525921
70;7;14;Yes;4645698;2275108;65056;50056;1195430
70;7;15;No;4645698;702955;65056;50056;537851
70;7;15;Yes;4645698;2317175;65056;50056;1207360
70;7;16;No;4645698;745021;65056;50056;549781
70;7;16;Yes;4645698;2359242;65056;50056;1219290
70;7;17;No;4645698;787075;65056;50056;561711
70;7;17;Yes;4645698;2401297;65056;50056;1231220
70;7;18;No;4645698;829154;65056;50056;573641
70;7;18;Yes;4645698;2443376;65056;50056;1243150
70;7;19;No;4645698;871208;65056;50056;585571
70;7;19;Yes;4645698;2485431;65056;50056;1255080
70;7;20;No;4645698;913287;65056;50056;597501
70;7;20;Yes;4645698;2527510;65056;50056;1267010
70;7;21;No;4645698;955341;65056;50056;609431
70;7;21;Yes;4645698;2569565;65056;50056;1278940
70;7;22;No;4645698;997419;65056;50056;621361
70;7;22;Yes;4645698;2611644;65056;50056;1290870
70;7;23;No;4645698;1039486;65056;50056;633291
70;7;23;Yes;4645698;2653711;65056;50056;1302800
70;7;24;No;4645698;1081540;65056;50056;645221
70;7;24;Yes;4645698;2695766;65056;50056;1314730
70;7;25;No;4645698;1123595;65056;50056;657151
70;7;25;Yes;4645698;2737821;65056;50056;1326660
70;7;26;No;4645698;1165673;65056;50056;669081
70;7;26;Yes;4645698;2779900;65056;50056;1338590
70;7;27;No;4645698;1207728;65056;50056;681011
70;7;27;Yes;4645698;2821955;65056;50056;1350520
70;7;28;No;4645698;1249806;65056;50056;692941
70;7;28;Yes;4645698;2864034;65056;50056;1362450
70;7;29;No;4645698;1291861;65056;50056;704871
70;7;29;Yes;4645698;2906089;65056;50056;1374380
70;7;30;No;4645698;1333939;65056;50056;716801
70;7;30;Yes;4645698;2948168;65056;50056;1386310
70;7;31;No;4645698;1376006;65056;50056;728731
70;7;31;Yes;4645698;2990235;65056;50056;1398240
70;7;32;No;4645698;1418060;65056;50056;740661
70;7;32;Yes;4645698;3032291;65056;50056;1410170
70;7;33;No;4645698;1460115;65056;50056;752591
70;7;33;Yes;4645698;3074346;65056;50056;1422100
70;7;34;No;4645698;1502194;65056;50056;764521
70;7;34;Yes;4645698;3116425;65056;50056;1434030
70;7;35;No;4645698;1544248;65056;50056;776451
70;7;35;Yes;4645698;3158480;65056;50056;1445960
70;7;36;No;4645698;1586327;65056;50056;788381
70;7;36;Yes;4645698;3200560;65056;50056;1457890
70;7;37;No;4645698;1628370;65056;50056;800311
70;7;37;Yes;4645698;3242603;65056;50056;1469820
70;7;38;No;4645698;1670448;65056;50056;812241
70;7;38;Yes;4645698;3284682;65056;50056;1481750
70;7;39;No;4645698;1712515;65056;50056;824171
70;7;39;Yes;4645698;3326749;65056;50056;1493680
70;7;40;No;4645698;1754582;65056;50056;836101
70;7;40;Yes;4645698;3368817;65056;50056;1505610
70;7;41;No;4645698;1796636;65056;50056;848031
70;7;41;Yes;4645698;3410872;65056;50056;1517540
70;7;42;No;4645698;1838715;65056;50056;859961
70;7;42;Yes;4645698;3452951;65056;50056;1529470
70;7;43;No;4645698;1880770;65056;50056;871891
70;7;43;Yes;4645698;3495007;65056;50056;1541400
70;7;44;No;4645698;1922849;65056;50056;883821
70;7;44;Yes;4645698;3537086;65056;50056;1553330
70;7;45;No;4645698;1964903;65056;50056;895751
70;7;45;Yes;4645698;3579141;65056;50056;1565260
70;7;46;No;4645698;2006982;65056;50056;907681
70;7;46;Yes;4645698;3621221;65056;50056;1577190
70;7;47;No;4645698;2049049;65056;50056;919611
70;7;47;Yes;4645698;3663288;65056;50056;1589120
70;7;48;No;4645698;2091116;65056;50056;931541
70;7;48;Yes;4645698;3705356;65056;50056;1601050
70;7;49;No;4645698;2133171;65056;50056;943471
70;7;49;Yes;4645698;3747411;65056;50056;1612980
70;7;50;No;4645698;2175250;65056;50056;955401
70;7;50;Yes;4645698;3789491;65056;50056;1624910
70;7;51;No;4645698;2217292;65056;50056;967331
70;7;51;Yes;4645698;3831534;65056;50056;1636840
70;7;52;No;4645698;2259371;65056;50056;979261
70;7;52;Yes;4645698;3873614;65056;50056;1648770
70;7;53;No;4645698;2301426;65056;50056;991191
70;7;53;Yes;4645698;3915669;65056;50056;1660700
70;7;54;No;4645698;2343505;65056;50056;1003121
70;7;54;Yes;4645698;3957749;65056;50056;1672630
70;7;55;No;4645698;2385572;65056;50056;1015051
70;7;55;Yes;4645698;3999816;65056;50056;1684560
70;7;56;No;4645698;2427639;65056;50056;1026981
70;7;56;Yes;4645698;4041884;65056;50056;1696490
70;7;57;No;4645698;2469694;65056;50056;1038911
70;7;57;Yes;4645698;4083939;65056;50056;1708420
70;7;58;No;4645698;2511773;65056;50056;1050841
70;7;58;Yes;4645698;4126019;65056;50056;1720350
70;7;59;No;4645698;2553828;65056;50056;1062771
70;7;59;Yes;4645698;4168074;65056;50056;1732280
70;7;60;No;4645698;2595907;65056;50056;1074701
70;7;60;Yes;4645698;4210154;65056;50056;1744210
70;7;61;No;4645698;2637950;65056;50056;1086631
70;7;61;Yes;4645698;4252198;65056;50056;1756140
70;7;62;No;4645698;2680029;65056;50056;1098561
70;7;62;Yes;4645698;4294277;65056;50056;1768070
70;7;63;No;4645698;2722096;65056;50056;1110491
70;7;63;Yes;4645698;4336345;65056;50056;1780000
70;7;64;No;4645698;2764163;65056;50056;1122421
70;7;64;Yes;4645698;4378413;65056;50056;1791930
70;7;65;No;4645698;2806218;65056;50056;1134351
70;7;65;Yes;4645698;4420468;65056;50056;1803860
70;7;66;No;4645698;2848297;65056;50056;1146281
70;7;66;Yes;4645698;4462548;65056;50056;1815790
70;7;67;No;4645698;2890353;65056;50056;1158211
70;7;67;Yes;4645698;4504604;65056;50056;1827720
70;7;68;No;4645698;2932432;65056;50056;1170141
70;7;68;Yes;4645698;4546684;65056;50056;1839650
70;7;69;No;4645698;2974475;65056;50056;1182071
70;7;69;Yes;4645698;4588727;65056;50056;1851580
70;7;70;No;4645698;3016554;65056;50056;1194001
70;7;70;Yes;4645698;4630807;65056;50056;1863510
70;7;71;No;4645698;3058621;65056;50056;1205931
70;7;71;Yes;4645698;4672875;65056;50056;1875440
70;7;72;No;4645698;3100688;65056;50056;1217861
70;7;72;Yes;4645698;4714943;65056;50056;1887370
70;7;73;No;4645698;3142744;65056;50056;1229791
70;7;73;Yes;4645698;4756998;65056;50056;1899300
70;7;74;No;4645698;3184823;65056;50056;1241721
70;7;74;Yes;4645698;4799078;65056;50056;1911230
70;7;75;No;4645698;3226878;65056;50056;1253651
70;7;75;Yes;4645698;4841134;65056;50056;1923160
70;7;76;No;4645698;3268957;65056;50056;1265581
70;7;76;Yes;4645698;4883214;65056;50056;1935090
70;7;77;No;4645698;3311013;65056;50056;1277511
70;7;77;Yes;4645698;4925270;65056;50056;1947020
70;14;1;No;4957064;114004;65056;50056;401141
70;14;1;Yes;4957064;1871466;65056;50056;1130858
70;14;2;No;4957064;156082;65056;50056;413071
70;14;2;Yes;4957064;1913545;65056;50056;1142788
70;14;3;No;4957064;198148;65056;50056;425001
70;14;3;Yes;4957064;1955611;65056;50056;1154718
70;14;4;No;4957064;240226;65056;50056;436931
70;14;4;Yes;4957064;1997690;65056;50056;1166648
70;14;5;No;4957064;282280;65056;50056;448861
70;14;5;Yes;4957064;2039745;65056;50056;1178578
70;14;6;No;4957064;324359;65056;50056;460791
70;14;6;Yes;4957064;2081824;65056;50056;1190508
70;14;7;No;4957064;366425;65056;50056;472721
70;14;7;Yes;4957064;2123891;65056;50056;1202438
70;14;8;No;4957064;408491;65056;50056;484651
70;14;8;Yes;4957064;2165958;65056;50056;1214368
70;14;9;No;4957064;450545;65056;50056;496581
70;14;9;Yes;4957064;2208012;65056;50056;1226298
70;14;10;No;4957064;492623;65056;50056;508511
70;14;10;Yes;4957064;2250091;65056;50056;1238228
70;14;11;No;4957064;534678;65056;50056;520441
70;14;11;Yes;4957064;2292146;65056;50056;1250158
70;14;12;No;4957064;576756;65056;50056;532371
70;14;12;Yes;4957064;2334225;65056;50056;1262088
70;14;13;No;4957064;618810;65056;50056;544301
70;14;13;Yes;4957064;2376280;65056;50056;1274018
70;14;14;No;4957064;660888;65056;50056;556231
70;14;14;Yes;4957064;2418359;65056;50056;1285948
70;14;15;No;4957064;702955;65056;50056;568161
70;14;15;Yes;4957064;2460426;65056;50056;1297878
70;14;16;No;4957064;745021;65056;50056;580091
70;14;16;Yes;4957064;2502493;65056;50056;1309808
70;14;17;No;4957064;787075;65056;50056;592021
70;14;17;Yes;4957064;2544548;65056;50056;1321738
70;14;18;No;4957064;829154;65056;50056;603951
70;14;18;Yes;4957064;2586627;65056;50056;1333668
70;14;19;No;4957064;871208;65056;50056;615881
70;14;19;Yes;4957064;2628682;65056;50056;1345598
70;14;20;No;4957064;913287;65056;50056;627811
70;14;20;Yes;4957064;2670761;65056;50056;1357528
70;14;21;No;4957064;955341;65056;50056;639741
70;14;21;Yes;4957064;2712816;65056;50056;1369458
70;14;22;No;4957064;997407;65056;50056;651671
70;14;22;Yes;4957064;2754883;65056;50056;1381388
70;14;23;No;4957064;1039474;65056;50056;663601
70;14;23;Yes;4957064;2796950;65056;50056;1393318
70;14;24;No;4957064;1081540;65056;50056;675531
70;14;24;Yes;4957064;2839017;65056;50056;1405248
70;14;25;No;4957064;1123595;65056;50056;687461
70;14;25;Yes;4957064;2881073;65056;50056;1417178
70;14;26;No;4957064;1165673;65056;50056;699391
70;14;26;Yes;4957064;2923152;65056;50056;1429108
70;14;27;No;4957064;1207728;65056;50056;711321
70;14;27;Yes;4957064;2965207;65056;50056;1441038
70;14;28;No;4957064;1249806;65056;50056;723251
70;14;28;Yes;4957064;3007286;65056;50056;1452968
70;14;29;No;4957064;1291861;65056;50056;735181
70;14;29;Yes;4957064;3049341;65056;50056;1464898
70;14;30;No;4957064;1333939;65056;50056;747111
70;14;30;Yes;4957064;3091420;65056;50056;1476828
70;14;31;No;4957064;1376006;65056;50056;759041
70;14;31;Yes;4957064;3133488;65056;50056;1488758
70;14;32;No;4957064;1418072;65056;50056;770971
70;14;32;Yes;4957064;3175555;65056;50056;1500688
70;14;33;No;4957064;1460127;65056;50056;782901
70;14;33;Yes;4957064;3217610;65056;50056;1512618
70;14;34;No;4957064;1502206;65056;50056;794831
70;14;34;Yes;4957064;3259689;65056;50056;1524548
70;14;35;No;4957064;1544260;65056;50056;806761
70;14;35;Yes;4957064;3301745;65056;50056;1536478
70;14;36;No;4957064;1586339;65056;50056;818691
70;14;36;Yes;4957064;3343824;65056;50056;1548408
70;14;37;No;4957064;1628394;65056;50056;830621
70;14;37;Yes;4957064;3385879;65056;50056;1560338
70;14;38;No;4957064;1670472;65056;50056;842551
70;14;38;Yes;4957064;3427959;65056;50056;1572268
70;14;39;No;4957064;1712539;65056;50056;854481
70;14;39;Yes;4957064;3470026;65056;50056;1584198
70;14;40;No;4957064;1754606;65056;50056;866411
70;14;40;Yes;4957064;3512093;65056;50056;1596128
70;14;41;No;4957064;1796660;65056;50056;878341
70;14;41;Yes;4957064;3554149;65056;50056;1608058
70;14;42;No;4957064;1838739;65056;50056;890271
70;14;42;Yes;4957064;3596228;65056;50056;1619988
70;14;43;No;4957064;1880794;65056;50056;902201
70;14;43;Yes;4957064;3638283;65056;50056;1631918
70;14;44;No;4957064;1922873;65056;50056;914131
70;14;44;Yes;4957064;3680363;65056;50056;1643848
70;14;45;No;4957064;1964927;65056;50056;926061
70;14;45;Yes;4957064;3722418;65056;50056;1655778
70;14;46;No;4957064;2007006;65056;50056;937991
70;14;46;Yes;4957064;3764498;65056;50056;1667708
70;14;47;No;4957064;2049073;65056;50056;949921
70;14;47;Yes;4957064;3806565;65056;50056;1679638
70;14;48;No;4957064;2091140;65056;50056;961851
70;14;48;Yes;4957064;3848633;65056;50056;1691568
70;14;49;No;4957064;2133195;65056;50056;973781
70;14;49;Yes;4957064;3890688;65056;50056;1703498
70;14;50;No;4957064;2175274;65056;50056;985711
70;14;50;Yes;4957064;3932768;65056;50056;1715428
70;14;51;No;4957064;2217328;65056;50056;997641
70;14;51;Yes;4957064;3974823;65056;50056;1727358
70;14;52;No;4957064;2259407;65056;50056;1009571
70;14;52;Yes;4957064;4016903;65056;50056;1739288
70;14;53;No;4957064;2301462;65056;50056;1021501
70;14;53;Yes;4957064;4058958;65056;50056;1751218
70;14;54;No;4957064;2343541;65056;50056;1033431
70;14;54;Yes;4957064;4101038;65056;50056;1763148
70;14;55;No;4957064;2385608;65056;50056;1045361
70;14;55;Yes;4957064;4143106;65056;50056;1775078
70;14;56;No;4957064;2427675;65056;50056;1057291
70;14;56;Yes;4957064;4185173;65056;50056;1787008
70;14;57;No;4957064;2469730;65056;50056;1069221
70;14;57;Yes;4957064;4227229;65056;50056;1798938
70;14;58;No;4957064;2511809;65056;50056;1081151
70;14;58;Yes;4957064;4269308;65056;50056;1810868
70;14;59;No;4957064;2553864;65056;50056;1093081
70;14;59;Yes;4957064;4311364;65056;50056;1822798
70;14;60;No;4957064;2595931;65056;50056;1105011
70;14;60;Yes;4957064;4353432;65056;50056;1834728
70;14;61;No;4957064;2637986;65056;50056;1116941
70;14;61;Yes;4957064;4395487;65056;50056;1846658
70;14;62;No;4957064;2680065;65056;50056;1128871
70;14;62;Yes;4957064;4437567;65056;50056;1858588
70;14;63;No;4957064;2722132;65056;50056;1140801
70;14;63;Yes;4957064;4479635;65056;50056;1870518
70;14;64;No;4957064;2764187;65056;50056;1152731
70;14;64;Yes;4957064;4521691;65056;50056;1882448
70;14;65;No;4957064;2806242;65056;50056;1164661
70;14;65;Yes;4957064;4563746;65056;50056;1894378
70;14;66;No;4957064;2848321;65056;50056;1176591
70;14;66;Yes;4957064;4605826;65056;50056;1906308
70;14;67;No;4957064;2890377;65056;50056;1188521
70;14;67;Yes;4957064;4647882;65056;50056;1918238
70;14;68;No;4957064;2932456;65056;50056;1200451
70;14;68;Yes;4957064;4689962;65056;50056;1930168
70;14;69;No;4957064;2974511;65056;50056;1212381
70;14;69;Yes;4957064;4732018;65056;50056;1942098
70;14;70;No;4957064;3016590;65056;50056;1224311
70;14;70;Yes;4957064;4774097;65056;50056;1954028
70;14;71;No;4957064;3058657;65056;50056;1236241
70;14;71;No;4957064;3058657;65056;50056;1236241
70;14;71;Yes;4957064;4816165;65056;50056;1965958
70;14;72;No;4957064;3100724;65056;50056;1248171
70;14;72;Yes;4957064;4858233;65056;50056;1977888
70;14;73;No;4957064;3142780;65056;50056;1260101
70;14;73;Yes;4957064;4900289;65056;50056;1989818
70;14;74;No;4957064;3184859;65056;50056;1272031
70;14;74;Yes;4957064;4942369;65056;50056;2001748
70;14;75;No;4957064;3226914;65056;50056;1283961
70;14;75;Yes;4957064;4984425;65056;50056;2013678
70;14;76;No;4957064;3268993;65056;50056;1295891
70;14;76;Yes;4957064;5026505;65056;50056;2025608
70;14;77;No;4957064;3311049;65056;50056;1307821
70;14;77;Yes;4957064;5068561;65056;50056;2037538
70;14;78;No;4957064;3353092;65056;50056;1319751
70;14;78;Yes;4957064;5110605;65056;50056;2049468
70;14;79;No;4957064;3395159;65056;50056;1331681
70;14;79;Yes;4957064;5152673;65056;50056;2061398
70;14;80;No;4957064;3437227;65056;50056;1343611
70;14;80;Yes;4957064;5194741;65056;50056;2073328
70;14;81;No;4957064;3479282;65056;50056;1355541
70;14;81;Yes;4957064;5236797;65056;50056;2085258
70;14;82;No;4957064;3521361;65056;50056;1367471
70;14;82;Yes;4957064;5278877;65056;50056;2097188
70;14;83;No;4957064;3563417;65056;50056;1379401
70;14;83;Yes;4957064;5320933;65056;50056;2109118
70;14;84;No;4957064;3605496;65056;50056;1391331
70;14;84;Yes;4957064;5363013;65056;50056;2121048
70;21;1;No;5268456;114004;65056;50056;431451
70;21;1;Yes;5268456;2014717;65056;50056;1221377
70;21;2;No;5268456;156082;65056;50056;443381
70;21;2;Yes;5268456;2056795;65056;50056;1233307
70;21;3;No;5268456;198148;65056;50056;455311
70;21;3;Yes;5268456;2098862;65056;50056;1245237
70;21;4;No;5268456;240226;65056;50056;467241
70;21;4;Yes;5268456;2140941;65056;50056;1257167
70;21;5;No;5268456;282280;65056;50056;479171
70;21;5;Yes;5268456;2182996;65056;50056;1269097
70;21;6;No;5268456;324359;65056;50056;491101
70;21;6;Yes;5268456;2225075;65056;50056;1281027
70;21;7;No;5268456;366425;65056;50056;503031
70;21;7;Yes;5268456;2267142;65056;50056;1292957
70;21;8;No;5268456;408491;65056;50056;514961
70;21;8;Yes;5268456;2309209;65056;50056;1304887
70;21;9;No;5268456;450545;65056;50056;526891
70;21;9;Yes;5268456;2351264;65056;50056;1316817
70;21;10;No;5268456;492623;65056;50056;538821
70;21;10;Yes;5268456;2393343;65056;50056;1328747
70;21;11;No;5268456;534666;65056;50056;550751
70;21;11;Yes;5268456;2435386;65056;50056;1340677
70;21;12;No;5268456;576744;65056;50056;562681
70;21;12;Yes;5268456;2477465;65056;50056;1352607
70;21;13;No;5268456;618798;65056;50056;574611
70;21;13;Yes;5268456;2519520;65056;50056;1364537
70;21;14;No;5268456;660876;65056;50056;586541
70;21;14;Yes;5268456;2561599;65056;50056;1376467
70;21;15;No;5268456;702943;65056;50056;598471
70;21;15;Yes;5268456;2603666;65056;50056;1388397
70;21;16;No;5268456;745009;65056;50056;610401
70;21;16;Yes;5268456;2645733;65056;50056;1400327
70;21;17;No;5268456;787063;65056;50056;622331
70;21;17;Yes;5268456;2687788;65056;50056;1412257
70;21;18;No;5268456;829142;65056;50056;634261
70;21;18;Yes;5268456;2729867;65056;50056;1424187
70;21;19;No;5268456;871196;65056;50056;646191
70;21;19;Yes;5268456;2771922;65056;50056;1436117
70;21;20;No;5268456;913275;65056;50056;658121
70;21;20;Yes;5268456;2814001;65056;50056;1448047
70;21;21;No;5268456;955329;65056;50056;670051
70;21;21;Yes;5268456;2856056;65056;50056;1459977
70;21;22;No;5268456;997407;65056;50056;681981
70;21;22;Yes;5268456;2898135;65056;50056;1471907
70;21;23;No;5268456;1039462;65056;50056;693911
70;21;23;Yes;5268456;2940190;65056;50056;1483837
70;21;24;No;5268456;1081528;65056;50056;705841
70;21;24;Yes;5268456;2982257;65056;50056;1495767
70;21;25;No;5268456;1123583;65056;50056;717771
70;21;25;Yes;5268456;3024313;65056;50056;1507697
70;21;26;No;5268456;1165661;65056;50056;729701
70;21;26;Yes;5268456;3066392;65056;50056;1519627
70;21;27;No;5268456;1207716;65056;50056;741631
70;21;27;Yes;5268456;3108447;65056;50056;1531557
70;21;28;No;5268456;1249794;65056;50056;753561
70;21;28;Yes;5268456;3150526;65056;50056;1543487
70;21;29;No;5268456;1291849;65056;50056;765491
70;21;29;Yes;5268456;3192582;65056;50056;1555417
70;21;30;No;5268456;1333927;65056;50056;777421
70;21;30;Yes;5268456;3234661;65056;50056;1567347
70;21;31;No;5268456;1375994;65056;50056;789351
70;21;31;Yes;5268456;3276728;65056;50056;1579277
70;21;32;No;5268456;1418060;65056;50056;801281
70;21;32;Yes;5268456;3318795;65056;50056;1591207
70;21;33;No;5268456;1460115;65056;50056;813211
70;21;33;Yes;5268456;3360851;65056;50056;1603137
70;21;34;No;5268456;1502194;65056;50056;825141
70;21;34;Yes;5268456;3402930;65056;50056;1615067
70;21;35;No;5268456;1544248;65056;50056;837071
70;21;35;Yes;5268456;3444985;65056;50056;1626997
70;21;36;No;5268456;1586327;65056;50056;849001
70;21;36;Yes;5268456;3487065;65056;50056;1638927
70;21;37;No;5268456;1628382;65056;50056;860931
70;21;37;Yes;5268456;3529120;65056;50056;1650857
70;21;38;No;5268456;1670460;65056;50056;872861
70;21;38;Yes;5268456;3571199;65056;50056;1662787
70;21;39;No;5268456;1712527;65056;50056;884791
70;21;39;Yes;5268456;3613267;65056;50056;1674717
70;21;40;No;5268456;1754594;65056;50056;896721
70;21;40;Yes;5268456;3655334;65056;50056;1686647
70;21;41;No;5268456;1796648;65056;50056;908651
70;21;41;Yes;5268456;3697390;65056;50056;1698577
70;21;42;No;5268456;1838727;65056;50056;920581
70;21;42;Yes;5268456;3739469;65056;50056;1710507
70;21;43;No;5268456;1880782;65056;50056;932511
70;21;43;Yes;5268456;3781525;65056;50056;1722437
70;21;44;No;5268456;1922861;65056;50056;944441
70;21;44;Yes;5268456;3823604;65056;50056;1734367
70;21;45;No;5268456;1964915;65056;50056;956371
70;21;45;Yes;5268456;3865660;65056;50056;1746297
70;21;46;No;5268456;2006994;65056;50056;968301
70;21;46;Yes;5268456;3907739;65056;50056;1758227
70;21;47;No;5268456;2049061;65056;50056;980231
70;21;47;Yes;5268456;3949807;65056;50056;1770157
70;21;48;No;5268456;2091128;65056;50056;992161
70;21;48;Yes;5268456;3991874;65056;50056;1782087
70;21;49;No;5268456;2133183;65056;50056;1004091
70;21;49;Yes;5268456;4033930;65056;50056;1794017
70;21;50;No;5268456;2175262;65056;50056;1016021
70;21;50;Yes;5268456;4076009;65056;50056;1805947
70;21;51;No;5268456;2217316;65056;50056;1027951
